date,bitcoin_price,ethereum_price,btc_price,monero_price,dashpay_price,bitcoin_volume,ethereum_volume,btc_volume,monero_volume,dashpay_volume
12/31/20 06:00 AM,28975.71,741.71,350.84,158.16,98.64769432,6545544.57371451,1174783.84699879,97609.7662538516,11855.6404892716,0
12/31/20 07:00 AM,28921.66,743.22,350.75,159.1,100.58524317,7626806.79652577,2238034.30044243,132812.346263873,18653.6746847985,13.5222268
12/31/20 08:00 AM,29178.3,750.39,354.88,160.49,101.7,10079487.1553215,1831798.37089715,96801.0885830148,7372.5792704701,5.18581648
12/31/20 09:00 AM,28945.32,745.76,351.66,160.98,102.15723479,13208029.5968955,2551237.51434375,181972.53760427,5238.7621936,9.92805
12/31/20 10:00 AM,28988.87,746.4,352.3,160.04,101.14243049,8218037.74382381,1715793.71127681,354304.762212403,2905.612325358,5.06996
12/31/20 11:00 AM,29165.42,751.45,353.16,160.23,100.62189036,10798680.0110569,1603404.0139409,341093.357722386,12368.40937698,9.83991744
12/31/20 12:00 PM,28910,745.48,350.23,159,100.67269159,10447416.9972659,1612184.15276217,649206.046339409,19700.0217906975,2.20039426
12/31/20 01:00 PM,28664.05,735.5,339.27,157,100.33900057,22449980.7381643,3664447.00210762,681382.274931512,77381.3474634137,3.01409429
12/31/20 02:00 PM,28556,734.13,342.64,157.68,99.6398868,11898975.983296,6254512.97924703,648617.888341475,5722.9732876242,15.09518247
12/31/20 03:00 PM,28392.14,731.39,340.47,157.51,99.01040794,16204286.7234051,2464452.33947707,155929.978499078,5301.5655468116,1.50135
12/31/20 04:00 PM,28810,736.46,341.97,157.14,99.66093065,10272923.3708389,2069538.90930498,144675.404893506,2332.5719433536,71.59187179
12/31/20 05:00 PM,28398.59,727.37,341.09,156.64,100.54283977,15523325.8969552,8287746.26918547,231124.72491309,2074.5542499594,6.73427395
12/31/20 06:00 PM,28592.09,737.79,342.83,157.24,102.32299798,13098358.2526534,2136378.59698986,47655.6971524224,10621.3848586287,47.09189701
12/31/20 07:00 PM,28912.47,740.3,343.35,155.87,101.36148293,10568257.8117858,762080.411751195,86863.8853077936,5814.151431939,3.20538281
12/31/20 08:00 PM,28949.71,739.64,343.45,157.23,101.53807933,15205683.9818073,673573.897566858,70742.9136227552,19444.6890235836,5.51326675
12/31/20 09:00 PM,29200,745.37,341.22,157.25,101.17562911,11435730.0932191,774970.010166024,93348.68713215,10436.3915716476,6.97378081
12/31/20 10:00 PM,28987.6,739.34,343.3,156.73,101.17562911,6432858.52066512,754018.137230059,42309.1550095645,6277.1975081864,3.05107093
12/31/20 11:00 PM,29135.25,740.31,344.56,155.98,100.81593331,14506643.127,2682646.33456318,220099.404185688,24624.3275160064,34.76766239
01/01/21 12:00 AM,28999.63,737.5,342.74,156.24,95.96077861,11563638.5985867,1231925.57300343,70804.608387424,5555.5520172696,134.22077168
01/01/21 01:00 AM,29070.66,735.63,342.35,157.06,92.14606732,19120088.0156158,1328136.34746925,171817.582231235,8633.6599380353,309.11448007
01/01/21 02:00 AM,29484.39,749.93,350.34,160.16,90.55056695,8489402.66412584,1664246.98696059,239373.074677392,29172.3149476176,84.53740936
01/01/21 03:00 AM,29249.33,745.65,354.93,161.54,90.65406289,8338460.03767922,1112126.03563892,174688.37976583,30187.6011981092,68.96733786
01/01/21 04:00 AM,29351.85,746.36,352.9,160.06,87.8,9535943.07148085,1067316.09136033,158824.395030791,3558.5892174545,63.41514839
01/01/21 05:00 AM,29294.58,744.23,349.21,160.01,88.49482862,8580633.07251963,1599291.40047241,53931.798813168,31822.9336282685,71.34583341
01/01/21 06:00 AM,29242.1,742.96,349.11,160.38,87.99782466,8472051.5434034,1437191.15481667,45823.5905099056,5566.768567576,281.12160774
01/01/21 07:00 AM,29245.54,740.85,349.39,159.41,85.72022669,11771098.6314265,3644057.5855162,102840.356674018,4471.355891916,5.34214134
01/01/21 08:00 AM,29179.01,738.66,347.23,158.95,86.13211266,8877200.15747822,2970747.32317075,145578.48649176,41499.6644928195,24.53648857
01/01/21 09:00 AM,29060.43,730.93,343.16,158.76,87.67606934,8984797.88700361,1264913.06344931,45575.2981476964,29520.633571052,28.56801513
01/01/21 10:00 AM,29282.62,735.02,344.53,161.51,89,9550423.59853228,1581813.12172196,103891.596878698,23984.48136968,26.93435367
01/01/21 11:00 AM,29322.94,738.3,348.89,163.98,88.36892461,7766675.50810951,1592598.60278857,115375.959684352,74219.359292524,14.48175469
01/01/21 12:00 PM,29390.34,740.2,349.09,164.09,87.97958233,15619747.9846469,3035259.55294329,104206.243126712,70254.5949499554,5.96878858
01/01/21 01:00 PM,29303.33,735.46,347.92,163.97,87,9205933.86552295,1386833.9735831,77010.1649552331,8903.77991085,15.69014206
01/01/21 02:00 PM,29550,742.31,348.69,165.31,88.33135847,15011524.914104,1312529.34877284,116877.939719477,113190.093855557,6.85759371
01/01/21 03:00 PM,29388.85,739.56,348.11,166.88,87.37371499,12488152.4355263,1038513.28209045,201549.06861274,6956.770394823,60.53115266
01/01/21 04:00 PM,29261.96,737.22,346.14,168.09,85.87794285,7829412.58598427,871112.818505881,63006.9696810625,11786.828678916,59.23651619
01/01/21 05:00 PM,29370.62,737.07,345.07,167.74,88.01886667,11923083.7465686,5383208.51892313,96241.6894137804,452350.215025157,136.41672623
01/01/21 06:00 PM,29162.36,729.6,341.81,156.06,87.51791073,17990620.3892225,5890617.98844321,236160.94358423,1136534.10842785,76.14528791
01/01/21 07:00 PM,29131.88,725.58,338.3,145.59,88.21904129,13195408.2022195,3164912.84481009,87913.4021748528,212128.263990922,153.12961297
01/01/21 08:00 PM,29108.67,727,337.78,140.97,90.41475788,14394729.7928406,2324270.1013863,154699.155548401,380329.152993157,45.58220823
01/01/21 09:00 PM,29294.9,731.51,340.04,138.33,88.60086334,7805497.19487563,2033913.2412006,109177.578275652,632435.877293401,38.40846568
01/01/21 10:00 PM,29255.87,729.53,339.41,133.21,90.64175263,4789253.73542177,1297578.98859417,10416.024700608,325892.329559167,39.47173795
01/01/21 11:00 PM,29352.5,730.45,340.54,133.98,92.14118661,5791602.25159173,1133557.60301023,67305.780182425,447286.95577264,151.88639799
01/02/21 12:00 AM,29410.77,731.99,342.86,135.67,91.21031092,11103836.0466466,1797581.84580365,179726.346172598,146583.312324968,52.51935043
01/02/21 01:00 AM,29269.07,720.89,337.4,131.07,91.20475005,9388179.21892412,3705364.83648963,205080.274378683,458331.721505504,7.65647096
01/02/21 02:00 AM,29451.97,731.49,340.93,130.94,90.16819371,7348255.85775492,1076417.60288932,57755.2368729708,160328.718349517,18.69815002
01/02/21 03:00 AM,29409.25,731.62,339.38,131.97,88.273603,4328346.00810322,586994.536913658,14307.8237033312,45004.886512263,30.71340013
01/02/21 04:00 AM,29435,732.3,340.11,133.4,87.45591476,8760537.18252788,461133.56996741,7529.1655136125,100332.101814678,2.10536356
01/02/21 05:00 AM,29449.26,732.04,341.31,136.02,87.70891397,8882435.93077152,501369.809669932,44479.7513921157,72424.7014564182,66.21145807
01/02/21 06:00 AM,29686,734.49,343.57,135,86.68950074,10015221.5192171,1563344.17093302,79285.0590035622,36820.5614008479,0
01/02/21 07:00 AM,29795.09,739.92,344.9,134.73,86.24283133,10483874.3930503,742093.574541148,111799.971061245,51514.895881936,0
01/02/21 08:00 AM,29829.59,737.32,344.13,134.63,86.24283133,10532856.7433045,978740.151964038,101591.39608292,13748.9578619868,0
01/02/21 09:00 AM,29912.43,735.95,342.12,133.71,87.21057301,10426380.9283226,1418722.86534254,131909.265077018,72124.724494863,6.58883315
01/02/21 10:00 AM,29666.79,727.52,338.71,132.31,87.448712,10604421.1131947,1759698.22898016,305822.376129976,23156.7734006,9.33530498
01/02/21 11:00 AM,29738.61,730.37,343.72,133.17,86.85557194,8427305.23405384,1232888.51367025,176044.936261956,27673.6643990904,3.32568264
01/02/21 12:00 PM,29822.42,731.21,344.44,134.9,86.80350091,47288093.8183848,7450545.89367577,630420.689524454,110226.112266657,0.6965783
01/02/21 01:00 PM,30663.43,753.63,355,138.84,87.02438443,38139686.386635,15080599.0743676,456964.827065442,128591.436631872,17.57137619
01/02/21 02:00 PM,31550,772.19,353.59,140.03,87.33683728,27935623.3265514,2851410.81271378,208467.708029363,192683.435346225,6.88737627
01/02/21 03:00 PM,31323.49,764.55,352.88,142.5,86.54207935,30666716.9106878,1998168.72054526,127257.33784455,327400.436836323,24.54413851
01/02/21 04:00 PM,31758,770,356,141.73,85.58893095,63683534.239088,13332894.8167411,586683.023910488,85477.6810364317,68.86789307
01/02/21 05:00 PM,32530.13,782.35,365.3,144.34,87.35703773,21406967.9217547,4505410.67098578,475104.072487599,54622.6491774145,97.6962508
01/02/21 06:00 PM,32909.86,780.49,361.88,143.2,86.6419672,30909449.8970866,2688765.57927278,556560.048426682,156409.191086876,4.61934249
01/02/21 07:00 PM,33032.97,780.96,359.46,141.57,89.26523337,23156181.1544816,1829084.39137373,724097.27098918,51499.0499745792,89.99888731
01/02/21 08:00 PM,33082.29,785.61,362.45,143.25,89.72263072,75118314.3545903,5828357.11358218,806346.07811976,268607.656768398,17.73853231
01/02/21 09:00 PM,30674.72,758.52,346.99,139.69,90,55794587.943303,3704762.70591676,601976.133865553,116841.49755621,18.39520482
01/02/21 10:00 PM,31700,769.43,350.69,141.07,89.54922676,20611628.3316374,1032470.89422567,129488.832212921,47297.7875785296,136.28491691
01/02/21 11:00 PM,32179.06,772.29,352.65,143.7,88.26211703,14380582.6034793,1486424.99861791,113577.927150369,33833.7482702779,33.38282117
01/03/21 12:00 AM,32216.51,775.4,354.9,143.49,91.52490049,11005982.1278647,1126172.08583501,362468.605682045,14116.293374148,132.0277563
01/03/21 01:00 AM,32450.3,776.39,362.98,144.48,89.48896259,9658801.10756218,1552595.70894963,294453.383030013,10331.158987324,221.39831203
01/03/21 02:00 AM,32621.73,777.83,361.48,143.54,88.26211703,5527075.96334156,1101131.03377829,171168.994891573,42693.802455273,20.10821202
01/03/21 03:00 AM,32784.01,779.25,359.38,143.59,87.38690009,5842802.88187856,907599.017640952,153253.160435751,15183.7980104064,2.83042887
01/03/21 04:00 AM,32612.19,773.76,356.77,143.19,88.89582857,9473253.84051428,1341921.24952809,127572.532937586,16253.8537076114,26.98776728
01/03/21 05:00 AM,33204.02,777.88,360.28,142.76,89.1189261,38461028.92616,3127227.16273189,292396.357837819,46896.872609034,0.27
01/03/21 06:00 AM,33774.91,785.75,359.31,141.3,88.97285001,19689189.3191265,12843944.038128,387697.275670071,9013.9043826186,12.99123567
01/03/21 07:00 AM,33978.02,800,363.6,142.3,89.40326565,29419699.2322012,14051534.7414048,270867.66178687,20630.2343705788,23.57291685
01/03/21 08:00 AM,34495.37,800.8,363.92,139.59,90.90447337,18967303.8340053,4705583.33526255,381966.424748543,166207.692228321,0
01/03/21 09:00 AM,34386.79,817.21,372,139.2,90.71370894,18758318.7023639,3674431.13064726,1218924.67756565,15104.4751461888,22.24165457
01/03/21 10:00 AM,34207.66,820,390.63,138.62,92,21229562.0566854,4057015.32149699,637680.299728832,50803.13242992,41.54352156
01/03/21 11:00 AM,33884.04,825.81,389.46,137.01,92.84043625,13764105.9793083,4463895.12251209,914342.458993684,20414.4244131447,6.80147623
01/03/21 12:00 PM,34425.03,829.74,390.52,138.57,92.81679278,11713252.943743,5126049.84826544,495910.397060881,28837.7010403584,5.68000325
01/03/21 01:00 PM,34121.88,832.62,392,138.68,93.51645469,15242015.6031935,26516414.2728035,1402267.39533298,70489.0646298129,11.92664894
01/03/21 02:00 PM,33915.31,875.19,397.8,138.33,94.52115888,19774171.041178,23132715.478044,1274515.85313463,968735.560250484,23.2795269
01/03/21 03:00 PM,33894.5,914.48,395.41,136.12,94.19532113,36506365.8908915,13702558.2361911,1345743.35479231,175149.937984325,267.63119525
01/03/21 04:00 PM,33549.05,919.2,398.77,133.17,91.87894068,54270987.570634,39660877.3352568,1769517.94577346,183017.60128626,9.92554479
01/03/21 05:00 PM,32399.99,927.82,393.76,132.64,91.14390915,39174211.3773644,10917969.0341852,846344.531771907,120265.097331536,5.04311535
01/03/21 06:00 PM,32938.22,937.01,403.61,136.29,88.99150312,21681868.7617185,7862614.47277782,607771.23859305,101993.791213954,81.82153981
01/03/21 07:00 PM,32758.87,916.53,398.55,136.54,87.8540048,12816241.5495662,3355301.35566691,156519.658052054,83843.5144338572,29.71223231
01/03/21 08:00 PM,32744.07,921.41,397.77,137,88.27681342,23213777.5183759,10892280.9162474,272967.396379244,75925.6142188283,4.96978817
01/03/21 09:00 PM,33743.84,946.5,405.74,138.86,88,7326709.60172428,4943596.4423315,410564.216001826,27932.5952621475,30.12298546
01/03/21 10:00 PM,33576.44,949.89,408,138.7,87.5560201,14546999.8785243,11693703.8957323,293176.019018099,20941.772476726,12.64600824
01/03/21 11:00 PM,33144.24,992.48,414.83,138.67,88.12381302,15437991.7111376,18111003.662724,853342.277967149,49571.047753122,3.63116948
01/04/21 12:00 AM,33068.83,980.23,425.2,138.13,87.86877187,20660251.0716122,8693658.88584608,625944.535106058,15077.869690298,26.27195815
01/04/21 01:00 AM,32891.23,975.52,422.4,141.19,87.2543048,9214183.64141628,3721621.1594907,358513.721368126,78357.1728378114,60.05032426
01/04/21 02:00 AM,33217.79,966.73,421.27,142.27,87.18810099,7333366.65537048,2258812.78096644,662672.775576197,16159.9422286841,9.56335356
01/04/21 03:00 AM,33524.7,982.24,424.72,139.99,87.37554813,7314778.58865259,7864931.07242679,225340.0161969,29236.0800983775,1.52976471
01/04/21 04:00 AM,33590.85,1023.73,434.58,141.14,88.19742423,6687445.19900954,7977225.01172397,414436.398114842,25302.4691079868,4.81849343
01/04/21 05:00 AM,33336.76,1030.47,438.4,141.67,87.58917145,7253440.02760952,28651736.45864,722759.836736225,32236.5497446816,0.6878699
01/04/21 06:00 AM,32910.35,1085.95,440.81,143.01,87.46144308,16294027.2341437,28871721.9064812,1511606.63999203,105135.036153081,0
01/04/21 07:00 AM,33279.41,1110.79,454.55,143.05,88.50426282,51847777.57568,23772996.5225024,4305028.09167424,44207.2515635937,0.15
01/04/21 08:00 AM,32111.77,1046.06,429.53,139.92,88.9261501,28755124.6272647,15367691.0472203,1234622.8863844,77298.1509739082,38.34146384
01/04/21 09:00 AM,32026.23,1022.48,420.58,140.13,89.89284215,68963407.39686,23861863.9059824,1846160.13851333,96605.058207812,17.63768208
01/04/21 10:00 AM,31009.39,967.72,406.26,136.75,89,137345719.551119,31905550.2956227,1609693.13573245,164465.952078967,11.08857237
01/04/21 11:00 AM,30286.76,963.32,400.88,135.04,87.71645922,55380262.4020755,16307247.5001757,1008894.12997005,68863.262459355,17.59949967
01/04/21 12:00 PM,30796.48,978.89,404.22,135.01,87.50209575,39690784.1476986,17687923.6241766,848924.859485667,20927.0544186709,14.97870073
01/04/21 01:00 PM,31243.73,1019.99,404.36,136.37,87.52024589,33296207.4713958,16805280.047109,570921.008256252,15477.5453377608,12.33211263
01/04/21 02:00 PM,31433,1014.29,405.08,136.59,87.07580569,33898561.4352982,18892405.2360194,476421.22969245,11985.321933792,31.15102897
01/04/21 03:00 PM,32147.25,1045.98,413.7,136.5,87.03356118,29914407.9170127,13271368.5611016,497030.495185354,4069.0846677602,0.3161
01/04/21 04:00 PM,31785.85,1041.06,404.62,136.26,86.51440774,41929339.6827223,12788580.4232978,1106438.31940883,88104.5333024961,0.2
01/04/21 05:00 PM,31340.03,1011.86,398.93,134.99,87.42247292,26496199.442975,7976311.70324633,417481.1853614,17638.3931068025,1.02283183
01/04/21 06:00 PM,31016.44,1000.3,396.22,132.23,88.12016888,14594112.742504,5648159.09694789,221779.385744028,10401.30821532,14.2429818
01/04/21 07:00 PM,31179.5,1016.1,401.17,132.35,88.59861264,17184260.0994544,6630222.80614542,303402.883893691,11441.2560291408,8.52997672
01/04/21 08:00 PM,31686.83,1043.58,403.84,132.99,89.333,15198598.2520068,7786202.15114812,204877.292136256,47746.5785207632,2.86972627
01/04/21 09:00 PM,31285.8,1021.73,400.7,131.37,89.18162985,11007376.1572919,7378348.18946561,118170.722049705,201353.222382895,12.78896095
01/04/21 10:00 PM,31047.62,1006.26,396.59,130,89,7492170.13525608,4146044.08454455,47800.5852228012,208766.310981547,10.97533088
01/04/21 11:00 PM,31379.44,1013.21,399.95,131.19,88.20774915,16391739.0687039,8742064.48799653,169561.430341128,34033.7778792545,9.0452245
01/05/21 12:00 AM,32054.23,1045.65,409.08,133.73,88.67400437,24735161.2952468,63890615.8607561,1712542.09226812,42990.0743214523,6.4731066
01/05/21 01:00 AM,32468.92,1097.89,417.53,133.7,88.5714972,11166686.5765061,13078026.6494509,450135.780831587,36325.604667852,21.56651934
01/05/21 02:00 AM,32824.75,1116.16,416.24,133.57,89.04396017,10978097.1287731,6069446.20116291,277856.473465945,84373.934016891,2.82855073
01/05/21 03:00 AM,32361.51,1080.38,406.56,131.84,88.88120457,23250614.0282897,44512310.0630923,619421.880531073,36229.9673482136,9.04379638
01/05/21 04:00 AM,31188.58,1001.58,396.65,130.34,88.4025653,27500915.614447,18926677.6745909,1048256.03322647,7663.6592739116,36.35933185
01/05/21 05:00 AM,30866.09,1004.61,398.36,131.02,89.18855638,24927560.6408179,7177292.0432474,263224.553063824,16323.357916318,1.57440155
01/05/21 06:00 AM,30456.11,990.35,391.48,130.75,89.80723345,25150193.4821217,4058576.40251385,300493.737096172,13363.3273605762,5.88059152
01/05/21 07:00 AM,31158.09,1019.69,402.35,132.07,89,14009959.0191174,3121144.42833514,153842.379533473,21969.51580374,596.92705152
01/05/21 08:00 AM,30820.66,1004.48,397.11,130.23,88.65730148,15565565.4517433,5900770.24013977,312406.562736552,5602.6758641464,0.05646025
01/05/21 09:00 AM,31201.91,1028.4,403.55,132.33,88.26331117,10455764.7899204,6122615.08970144,232956.179759314,6379.92402642,0
01/05/21 10:00 AM,31588.59,1036.82,406.47,132.53,89.59520711,10621086.0881233,8874059.42418082,792204.542160396,10709.0178661356,45.48739713
01/05/21 11:00 AM,31376.63,1028.12,407.77,133.86,92,12392892.9758164,3531921.09135866,342317.197802343,7615.4750981835,34.34824373
01/05/21 12:00 PM,31820,1043.62,415,135,93.25531382,17679457.1339364,5454638.43543519,485630.026231395,6872.444564822,107.92597007
01/05/21 01:00 PM,31639.12,1030.54,408.08,134,93.36683456,11876774.1193673,3825174.46851399,129230.087754717,10056.6571727375,11.04796759
01/05/21 02:00 PM,31551.66,1024.28,403.9,133.3,92.2890275,20541795.060215,17010821.0376597,340432.224770978,19733.6909409628,11.83355044
01/05/21 03:00 PM,32418.59,1050.71,411,131.39,90.98435362,16729514.6892708,10011203.8862608,227598.196483238,13891.7026852044,21.84422965
01/05/21 04:00 PM,32169.78,1055.01,409.95,130.68,91.16958877,20374477.8779015,13677602.5843585,405151.66117619,24686.1678987947,22.8289068
01/05/21 05:00 PM,32552.44,1068.04,410.92,131.9,90.41475788,17581813.4672836,8681400.19883359,242347.850936078,25651.497356313,9.70483226
01/05/21 06:00 PM,32825.82,1083.64,413.25,134.08,91,29127046.6554466,11102376.0960015,274479.339418451,31410.1131394914,19.90719142
01/05/21 07:00 PM,33499.99,1080.66,413.32,134.26,90.41475788,41675018.1625756,15555885.5910654,981962.49412072,81425.898914263,37.37110215
01/05/21 08:00 PM,33791.11,1099.03,416.19,136.91,91.59678112,36276727.5940158,8759566.12666341,311445.711831578,39751.6719953304,11.37050331
01/05/21 09:00 PM,34053.06,1102.37,418.39,135.59,90.83428288,18922643.7627261,7514403.23267043,308369.906658939,40104.705323197,1.3672446
01/05/21 10:00 PM,33820.36,1084.75,416.09,138.08,91.69866626,17959275.3572573,23807156.7553637,154628.0717605,40741.2515866175,56.7841247
01/05/21 11:00 PM,34317.84,1112.23,422.64,139.68,92.0024476,19967286.2851254,10104425.1152399,367598.123809102,28389.9363255481,148.72647603
01/06/21 12:00 AM,34081.24,1102.97,420.57,136.71,92.61989988,25599166.1048766,7421070.85295646,206246.148193215,11956.8042842008,66.38212674
01/06/21 01:00 AM,33993.73,1083.59,415.56,135.43,93.7017205,16536471.5774271,4798794.13526207,200373.470518825,29502.3812374604,12.81819582
01/06/21 02:00 AM,33887.37,1074.12,415.57,133.31,93.02806851,18679068.3053593,12085484.3751504,163106.060088897,17083.5688567668,13.03144577
01/06/21 03:00 AM,33965.86,1080.38,416.45,134,93.93563699,10370998.9182231,8276527.53473025,176687.92034744,7642.015940735,19.77426907
01/06/21 04:00 AM,34209.27,1078.97,415.83,133.21,94.1197929,56533910.5242635,14698713.0988398,690176.280424298,32909.3657541546,1277.93132121
01/06/21 05:00 AM,35488.64,1123.44,433.3,136.08,93.5,30642366.5922657,11641998.8733226,631155.680627141,8591.4450919224,1374.32337122
01/06/21 06:00 AM,35099.92,1105.75,424.84,134.02,92.09300284,16124621.3926534,12829800.7428317,258188.92649433,35169.26895897,50.18917988
01/06/21 07:00 AM,35259.06,1116.95,427.63,135.45,92.52049917,17244673.1493531,7767473.47955871,350661.85126672,11296.827318,8.42053414
01/06/21 08:00 AM,34792.26,1110.55,423.9,135.83,93.09947917,38667180.3032958,8611324.78902572,504056.469438612,24740.8940573487,2.81822054
01/06/21 09:00 AM,34674.45,1112.48,426.03,135.48,93.89771391,32272184.6357,6306367.17962303,506497.121497442,11385.5846486265,99.61843242
01/06/21 10:00 AM,33993.24,1100,425.3,134.77,94.1106669,19147499.5254218,8628301.9682928,439784.236849916,56292.7170673008,14.53469367
01/06/21 11:00 AM,34521.22,1117.65,430.45,136.69,93.83110893,29435512.5596249,18212768.2445248,1433131.89948742,20945.7020998335,5.26150818
01/06/21 12:00 PM,35040.81,1155.79,443.57,136.9,92.76987313,18612744.8892979,9336227.55462789,795316.517538747,14800.8372052352,3.7875772
01/06/21 01:00 PM,35037.65,1147.38,438.77,138.89,94.735765,26302720.3784169,7661685.48626141,905730.015813214,61795.3356398285,71.93428287
01/06/21 02:00 PM,34662.63,1137.53,435.96,137.18,96.58599487,26180089.2116589,11442210.7849934,494926.970576338,29120.7495779088,2.88478049
01/06/21 03:00 PM,34321.72,1135.86,430.16,138.04,97.66165363,26486404.0800188,6571948.94316425,402668.266978747,51709.1313516085,29.61610185
01/06/21 04:00 PM,34672.69,1149.73,437.69,138.61,95.87,32469122.6176857,14009853.8580004,804927.115594659,83308.0983063421,46.64296777
01/06/21 05:00 PM,34700,1176.6,446.86,138.33,98.15764228,18971390.1901813,9298851.5684037,947914.336750063,22349.9956851294,29.58803247
01/06/21 06:00 PM,35050.97,1197.07,452.48,139.32,95.43709,19436050.732927,9648682.93404905,950710.923090357,76001.6312701666,21.60158883
01/06/21 07:00 PM,35347.63,1195.73,449.49,141.31,96.49855793,39524530.4711317,7163137.22347653,449244.108307887,38681.017746401,52.80676514
01/06/21 08:00 PM,34971.34,1166,440.05,137.91,98.62421262,71124449.6363477,26255801.1691058,900308.784966865,91035.486964645,1285.17758309
01/06/21 09:00 PM,36150,1202.12,447.31,137.08,106.4,38573133.0728318,14250901.7530287,505042.101807511,28185.915065171,61.36573906
01/06/21 10:00 PM,35951.65,1183.22,447.8,136.98,103.74914789,15690861.1446661,3867565.41526451,120038.003613103,46633.0490533908,37.99844834
01/06/21 11:00 PM,36070.74,1180.72,450.03,139.39,106.79169551,29270123.52291,10278336.8098533,277960.618671489,56517.0487134435,29.9055208
01/07/21 12:00 AM,36875.96,1213.21,455.69,142.44,104.90816223,56611925.7833525,9861840.87020765,442879.634490256,24267.8993806462,5.38045413
01/07/21 01:00 AM,37250,1203.81,454.67,140.19,104.88568687,23365070.4706167,5961592.88077205,299501.225937095,78669.8847969232,20.9146245
01/07/21 02:00 AM,36993.86,1203.51,456.27,142.18,104.53517125,18709520.0947795,4870957.59768704,137071.042378661,11814.0393721285,48.44073196
01/07/21 03:00 AM,37049.11,1200.51,455.97,141.52,104.05119069,16804708.3479881,6401032.931758,227609.183971008,6305.4702518808,82.68771726
01/07/21 04:00 AM,37560.25,1216.53,462.21,141.7,102.1841098,15438776.9474717,5183354.41218388,336059.819430969,19755.2763491182,188.34639677
01/07/21 05:00 AM,37597.36,1215.64,455.91,141.67,99.72872574,12859172.9325855,4906359.4186491,374584.35465248,8282.7985539024,26.02241786
01/07/21 06:00 AM,37495.54,1211.76,456.04,142.87,100.97830543,14445318.2945721,5245123.31162852,637049.192807513,28729.169239689,14.59837795
01/07/21 07:00 AM,37257.79,1201.23,453.28,142.55,101.48483919,23038878.908262,5423464.12512541,169289.696456079,46004.8019118233,38.45488399
01/07/21 08:00 AM,36903.35,1189.35,444.17,141.68,101.33786523,37785015.7770356,8566964.47030194,288780.777020853,21279.5235217734,13.59297413
01/07/21 09:00 AM,37247.31,1197.23,447.46,143.25,98.04325412,19723146.0444934,6692855.12042052,203848.183772287,90485.7443186109,17.38171577
01/07/21 10:00 AM,37530.22,1206.31,450.9,147.61,98.86845734,13465405.3302536,5554758.56996261,451436.432615951,87279.1224259181,0
01/07/21 11:00 AM,37106.89,1186.01,440.75,146.9,97.39044101,20299394.0157084,5668143.56853206,359551.621474675,456904.829810849,33.44392572
01/07/21 12:00 PM,37891.04,1203.01,450.25,149.53,97.53133367,31140978.6485655,11562706.7326957,282701.798194651,129278.97038304,51.71824133
01/07/21 01:00 PM,38025,1228.82,450.96,151.06,93.70382028,44179750.3272699,8647478.15970636,444907.431110242,54684.988931664,9.4938372
01/07/21 02:00 PM,38226.33,1221,451.08,151,95.39320653,37378455.497433,5498225.57476214,295297.627452088,39616.2244650708,5.62297197
01/07/21 03:00 PM,38524.9,1225.61,450.88,149.8,95.60744887,30893422.21563,11317585.7356482,477428.702858068,70931.5957182686,33.61953278
01/07/21 04:00 PM,39000,1252.24,457.29,150.29,93.76268966,62636464.1005746,28784599.4387764,1019889.74925132,151628.060847187,14.30829876
01/07/21 05:00 PM,39142.17,1264.28,471.36,147.73,95.33967254,41864429.1190477,8794149.37077143,670371.096098643,43528.3196706464,17.69306362
01/07/21 06:00 PM,39802.8,1272.49,476.45,147.01,96.22108583,177530383.869723,66354585.7725326,2808967.93362479,247157.927485558,219.2178688
01/07/21 07:00 PM,38907.54,1223.84,446.24,143.76,96.42921599,69185178.015518,22292029.7278705,881279.17430252,76659.0931264444,36.87263487
01/07/21 08:00 PM,39100,1235.26,451.19,145.13,97.43578448,32649039.6995526,9438018.985141,306691.999340329,31856.0603540276,18.99486688
01/07/21 09:00 PM,39136.14,1243.25,454.13,146.13,99.74850962,39708534.9043657,6280449.10980504,679154.586824866,39982.1292514182,215.53390923
01/07/21 10:00 PM,39723.53,1254.76,456.59,146.97,98.9223642,21413716.8151315,4697414.58942659,143797.550189545,38769.0980119773,14.88544696
01/07/21 11:00 PM,39700.11,1245.79,455.87,145.06,97.39301238,27757580.9614097,10499335.3598508,552210.152865508,296038.015765051,27.58978755
01/08/21 12:00 AM,39510.59,1229.76,450.37,142.61,98,15702730.9728555,5186862.13483715,321034.808571746,10545.8053583288,30.0176919
01/08/21 01:00 AM,38868.36,1184.43,438.22,139.99,98,29910485.5251056,11797294.3966913,271042.255208821,35365.3614580116,112.76246572
01/08/21 02:00 AM,38726.08,1185.79,438.88,138.44,96.93801067,57961068.8508124,27310286.267762,1295464.50368047,147200.713839019,1056.11292747
01/08/21 03:00 AM,37193.73,1109.52,411.74,140.68,99.40505783,20440763.3092916,8012953.40304191,380540.441733601,33219.42321449,8.149506
01/08/21 04:00 AM,38395.66,1151.49,421.27,140.65,99.3,15423071.1459038,3692387.34600756,235086.05813434,29499.8742856257,62.35975927
01/08/21 05:00 AM,38742.54,1170.13,425.9,144.46,95.66044213,11039355.9901702,4164345.1952244,248890.333695127,12914.474687023,551.16997082
01/08/21 06:00 AM,37990.71,1148.75,417.38,141.28,96.01279577,13711573.8107171,8091650.81832244,191035.692622984,26965.1765778741,62.50532281
